"station_id","name","lat","lon"
"b971c954-0b57-497d-8b89-e93b51084985","SEG018","45,23286","5,6922"
"2fef39b6-af88-4d23-a0f3-c3ee80e60c8d","ECH003","45,145507","5,716716"
"97c77988-8947-4152-bfb1-bf61364d6011","LAT016","45,20994","5,7406"
"2088c448-2fa1-4973-917d-9aeb4f74027b","ECH049","45,13684","5,71214"
"906e99d0-ff3c-4fee-9086-0d4efa90d530","SAS003","45,204663","5,663747"
"47b63a2f-37c8-4db8-b58a-d07edf3e3301","SEY019","45,151242","5,679446"
"c7985b2d-a5e9-4649-8bfe-d612bc4c9a78","SMH033","45,178333","5,769156"
"a6baa9b9-eaaf-4688-96ec-d1950ab38f4b","COR007","45,217312","5,77566"
"d9e82e34-5fb5-4ec9-a273-d337f7b41a69","LAT020","45,20689","5,74392"
"d0a18da0-9b79-4f67-91f5-3dc3bb9c7384","SEY006","45,162322","5,685265"
"567299ee-1d3f-44cc-8198-613e44739a92","SMV011","45,210535","5,699803"
"b298a019-cd80-4a5a-b83d-034cdfbf5d58","FON031","45,188477","5,684712"
"dd74324c-d7dc-4b85-8b4e-eda01fab9a21","ECH019","45,148912","5,721142"
"419d6056-19da-4a89-8490-91245455b922","SEY004","45,164807","5,68912"
"f8f6f38e-8b72-4927-9e84-6b4734b6e9e9","SMH017","45,184204","5,759733"
"942d0a67-ea95-4b66-a636-02f886af145d","EYB013","45,156726","5,751232"
"5b823de0-402a-48f0-a65b-4f173f0463cb","SEP003","45,18115","5,692929"
"33bb2409-0996-48e3-ac9c-354230aaba1c","SMH042","45,184979","5,750288"
"2f336517-1cc2-4a72-9a61-afd2b335aedb","ECH028","45,153265","5,70045"
"2f2349b5-bf97-4c2a-a07d-0bffa6ab873a","FON021","45,188004","5,689657"
"46095718-062f-4f78-ad2c-39fa04a00344","MEY013","45,21787","5,77937"
"fc8a169c-b60b-443e-9fec-8757da69c2de","GIE001","45,185616","5,78552"
"c580df33-5ee1-4672-a163-d4a27b5ac15b","ECH005","45,153412","5,711809"
"41e744d5-2328-46c7-a803-417267005dde","ECH004","45,15684","5,72728"
"0cc516a3-e476-4c24-add0-4a9bcda90580","PON016","45,140056","5,698682"
"62e3f47b-36c2-467b-82ba-a528f07b3cf8","PON008","45,123205","5,698464"
"d072b6e5-2213-4909-a3ce-3a997263d046","PON015","45,135258","5,697214"
"8b54641f-0a05-47ef-83e9-f8645d2545b3","PON017","45,136894","5,708698"
"d93692f4-2bba-42aa-8c95-7d1768f1ce41","GRE293","45,1727","5,7457"
"9fca1c9e-caa1-4909-a9df-eaf8cbf05e18","GRE150","45,1694","5,70998"
"b70298ca-cab3-451e-b700-3a62a0d58000","GRE290","45,174532","5,744858"
"e7b1923f-f538-4c9f-81f4-3bb445f87880","FON004","45,195409","5,69428"
"3c1f3137-7dee-4282-b06b-75a72b495b3e","LAT009","45,198323","5,749414"
"3af4a926-fefd-4cee-b741-d03d149a4a15","ECH025","45,143109","5,719971"
"c1b87e11-2981-49b7-9e3a-550c2cf0e107","MEY012","45,217215","5,800733"
"7ee205b9-dffe-4776-afa7-2a92f8425454","FON017","45,196948","5,696497"
"65ba8ebf-0730-4b03-9acf-e9cd0baf5449","DUA007","45,189738","5,760139"
"08034277-e109-4732-bdce-4b6949f187ff","MEY032","45,20883","5,79777"
"8d5b8dca-490a-4d5d-97cf-28976444c2d4","ECH026","45,13956","5,72017"
"d25d7c32-1f1e-40af-9b33-eded49beb66b","LAT011","45,201082","5,749489"
"ae3733d3-a02e-481a-a3ad-fbbddc1eaaff","SMH032","45,17178","5,768464"
"9420641c-0496-4f94-8c06-73adc8e60daf","ECH006","45,145323","5,691169"
"6dcaae38-f268-482d-ac04-b1464c70ed8f","FON026","45,197496","5,671687"
"69a387de-2bc8-4cb7-a6b1-ee5f54ffb255","SMH043","45,182371","5,750826"
"d809999f-8f9d-43ae-a947-ee7b920ef167","MEY016","45,219303","5,785722"
"02758e9e-cc71-4ef0-999a-1aaa7cc4f914","LAT014","45,203497","5,750957"
"9b57b664-fb73-4d47-b512-09f6fd6e4a2d","ECH035","45,151913","5,69571"
"65adb9e2-57ed-47b9-a8d8-afe256ed36bd","SEY007","45,157388","5,685287"
"b7e5b0d8-c68d-4030-b8be-30f6ffb553c9","LAT001","45,20361","5,736347"
"a9495786-128f-4137-b30a-f7a1d60b8f8f","SMV009","45,216289","5,690486"
"bea942e5-faec-489a-af77-68e0e21b27d8","COR008","45,22132","5,767152"
"df82d96f-9c3e-47e2-ac15-ab103e0515b0","ECH060","45,144518","5,721635"
"02e801d7-229a-41ed-8526-fc7bded932b8","ECH059","45,143641","5,7326"
"d39024da-f964-4fb1-a904-01dca80fcb05","GRE275","45,19162","5,73923"
"e43c1316-51ca-49bd-a800-983bdf65c9c0","POI003","45,159035","5,759414"
"4ec8ad26-46df-4bba-85fc-2d7d890a74bd","ECH044","45,153144","5,722635"
"c0d9e20b-7c2c-4ff3-a83a-daef8de8df44","MEY017","45,20887","5,76297"
"77422bd7-43b3-48ec-9dbb-a71b5887fe51","COR006","45,21344","5,764265"
"1550e970-f32f-4fe3-9458-987ca8081cbc","GRE112","45,18989","5,71326"
"94e58d6a-8623-493f-b28e-68b7c7ab81a0","SAS008","45,213964","5,663502"
"18cd2eb9-f53b-4ec7-a86d-2db21e386c41","COR004","45,212113","5,757951"
"ca51ed67-2384-46bd-9667-f22066900a55","SEY001","45,158588","5,682216"
"57e616ae-4a00-49e8-b6e2-dfa90aabb6c2","ECH058","45,15701","5,715231"
"74cedacb-02f4-434e-bf98-ce26efe8cfac","GRE051","45,167101","5,739515"
"0a5b4345-3af6-4354-af30-db7ca9d2ecaf","EYB017","45,156742","5,737671"
"a00d25ad-cb71-4401-bad4-cbc44eec157f","DUA002","45,194456","5,772734"
"185cc4f4-c25f-4954-82e4-dbfe12777416","SMH038","45,162893","5,749814"
"35e362f1-4ec6-48eb-872f-020a71954dde","GRE088","45,17817","5,734187"
"69eec2e2-2b83-46c6-a6ef-7a8bfa5e99bf","SEP001","45,184738","5,697191"
"575168d7-2793-48ff-936a-9f8ccd17e173","DUA017","45,19067","5,7757"
"7a1836cf-331e-46de-900f-cf3076fa45c6","SAS004","45,213488","5,668904"
"689356bd-b39f-4c84-9ea6-71ad888bf1a9","SMH007","45,178275","5,758796"
"270ccb09-2d9c-4ea9-b85e-c14124e2fae6","DUA029","45,19595","5,77481"
"c0b63b3d-3765-421c-8ef9-588afa48a21d","COR010","45,216585","5,753667"
"810beb31-df7c-4567-afc2-abb137d1cc7a","LAT018","45,20254","5,74459"
"13bbe47c-7336-4549-943a-6befb556fcb4","EYB009","45,153412","5,74623"
"211198d0-8806-4f91-9c05-6452de2460a9","GRE027","45,17219","5,72594"
"90a0bb27-c54a-4699-b258-f79dab31c1b4","SMH030","45,16635","5,76665"
"f46a6ff8-bf81-4f98-9c9c-103745f285b2","MEY001","45,20561","5,75808"
"ae4d3adb-5caa-4ee3-93f6-52e53c0fdc2c","ECH050","45,13776","5,713"
"e8ab68b9-efc1-4a70-ab00-c6d0116eebf2","MON008","45,220551","5,817543"
"9e1e91a8-999d-4311-afb8-81f1be561727","LAT004","45,20674","5,74599"
"735709ea-e7b3-4bf3-bdbe-5ec3e6440a06","SEG012","45,227119","5,673149"
"6727df8c-1c27-4257-8909-e1d68fd8300d","MON003","45,216883","5,804897"
"3becfadc-6da5-42f1-985d-8d4b02371dcb","SEP010","45,179578","5,69673"
"e34663b5-7d4d-40ae-a66a-09727ccb82c0","MON002","45,22346","5,80348"
"fa35fd33-9196-41af-98e0-e45175456837","COR003","45,214573","5,769219"
"8aeef4fc-c310-4346-a78f-a494772db2ce","SEP017","45,180581","5,687435"
